,article_nr,art_type,manufacturer,series,rel_obj_x,pos_class,prop_class,property,pos_prop,need_input,restrictable,scope,pos_pval,is_default,value_from,value_to,prop_text,pval_text
0,OZBDHG200E,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,1,1,ECONOMY,,Stoffkategorie f. Stuhl,Economy
1,OZBDHG200E,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
2,OZBDHG200E,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
3,OZBDHG200E,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
4,OZBDHG20E,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,1,1,ECONOMY,,Stoffkategorie f. Stuhl,Economy
5,OZBDHG20E,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
6,OZBDHG20E,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
7,OZBDHG20E,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
8,OZBDHG2E,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,1,1,ECONOMY,,Stoffkategorie f. Stuhl,Economy
9,OZBDHG2E,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
10,OZBDHG2E,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
11,OZBDHG2E,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
12,OZBDHN200C,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,1,1,ECONOMY,,Stoffkategorie f. Stuhl,Economy
13,OZBDHN200C,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
14,OZBDHN200C,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
15,OZBDHN200C,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
16,OZBDHN200E,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,1,1,ECONOMY,,Stoffkategorie f. Stuhl,Economy
17,OZBDHN200E,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
18,OZBDHN200E,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
19,OZBDHN200E,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
20,OZBDHN200L,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,1,1,ECONOMY,,Stoffkategorie f. Stuhl,Economy
21,OZBDHN200L,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
22,OZBDHN200L,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
23,OZBDHN200L,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
24,OZBDHN200S,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,1,1,ECONOMY,,Stoffkategorie f. Stuhl,Economy
25,OZBDHN200S,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
26,OZBDHN200S,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
27,OZBDHN200S,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
28,OZBDHN20C,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,1,1,ECONOMY,,Stoffkategorie f. Stuhl,Economy
29,OZBDHN20C,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
30,OZBDHN20C,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
31,OZBDHN20C,C,KN,okay2,134132,1,DREHSTUHL101_A,STOFFKATEGORIE_1,1,1,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
