,article_nr,art_type,manufacturer,series,rel_obj_x,pos_class,prop_class,property,pos_prop,need_input,restrictable,scope,pos_pval,is_default,value_from,value_to,prop_text,pval_text
0,JDBDCN20C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
1,JDBDCN20C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
2,JDBDCN20C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
3,JDBDCN20C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
4,JDBDCN20E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
5,JDBDCN20E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
6,JDBDCN20E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
7,JDBDCN20E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
8,JDBDCN20S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
9,JDBDCN20S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
10,JDBDCN20S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
11,JDBDCN20S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
12,JDBDCN2C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
13,JDBDCN2C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
14,JDBDCN2C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
15,JDBDCN2C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
16,JDBDCN2E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
17,JDBDCN2E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
18,JDBDCN2E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
19,JDBDCN2E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
20,JDBDCN2S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
21,JDBDCN2S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
22,JDBDCN2S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
23,JDBDCN2S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
24,JDBDCND20C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
25,JDBDCND20C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
26,JDBDCND20C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
27,JDBDCND20C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
28,JDBDCND20E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
29,JDBDCND20E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
30,JDBDCND20E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
31,JDBDCND20E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
32,JDBDCND20S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
33,JDBDCND20S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
34,JDBDCND20S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
35,JDBDCND20S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
36,JDBDCND2C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
37,JDBDCND2C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
38,JDBDCND2C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
39,JDBDCND2C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
40,JDBDCND2E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
41,JDBDCND2E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
42,JDBDCND2E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
43,JDBDCND2E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
44,JDBDCND2S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
45,JDBDCND2S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
46,JDBDCND2S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
47,JDBDCND2S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
48,JDBDCP20C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
49,JDBDCP20C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
50,JDBDCP20C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
51,JDBDCP20C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
52,JDBDCP20E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
53,JDBDCP20E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
54,JDBDCP20E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
55,JDBDCP20E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
56,JDBDCP20S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
57,JDBDCP20S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
58,JDBDCP20S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
59,JDBDCP20S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
60,JDBDCP2C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
61,JDBDCP2C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
62,JDBDCP2C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
63,JDBDCP2C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
64,JDBDCP2E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
65,JDBDCP2E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
66,JDBDCP2E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
67,JDBDCP2E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
68,JDBDCP2S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
69,JDBDCP2S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
70,JDBDCP2S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
71,JDBDCP2S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
72,JDBDCSP20C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
73,JDBDCSP20C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
74,JDBDCSP20C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
75,JDBDCSP20C,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
76,JDBDCSP20E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
77,JDBDCSP20E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
78,JDBDCSP20E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
79,JDBDCSP20E,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
80,JDBDCSP20S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,1,0,ECONOMY,,Stoffkategorie f. Stuhl,Economy
81,JDBDCSP20S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,2,0,STANDARD,,Stoffkategorie f. Stuhl,Standard
82,JDBDCSP20S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,3,0,COMFORT,,Stoffkategorie f. Stuhl,Comfort
83,JDBDCSP20S,C,KN,jet3,115521,1,DREHSTUHL128_A_COUNTER,STOFFKATEGORIE_1,1,0,0,R,4,0,LEDER,,Stoffkategorie f. Stuhl,Leder Exklusiv
